Țară/Regiuine,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28
Canada,0.0010419905118269062,0.0013868731757138452,0.00129203159965675,0.011437013508362574,0.011199160677308221,1.4698105683175257e-06,0.0013662065929993287,0.012631897204708715,0.044032533114551846,0.002930056832136106,0.012759623324389633,0.016014491023467026,0.1383218806839564,0.019567100777243728,0.12228877188194112,0.0019434241944081068,0.0027842199853442373,0.0173837628660283,0.003451531543283667,0.03271876168572485,0.0196663919906921,0.008530602403247125,0.0006075330070059957,0.004047274282213075,0.08697681350284604,0.02672084605180997,0.007588888516954972,0.00021965824889699458
Cayman Islands,0.0001672836085640594,0.0002534499085668732,1.4483424173617288e-05,8.240210224699283e-05,0.00024941168358188,0.0005205047025863176,2.9298351059989136e-06,0.00018837392162904606,0.00010761614743085594,0.001145241192936228,0.0053902875304064745,0.0001685542201296114,0.000205094942806884,1.5763511143548743e-05,0.0012210359153347933,3.255022052328811e-05,6.396619843750685e-05,0.004693296785914347,6.209349876046219e-07,0.00019569986903923977,5.845106971286828e-05,0.008408523848432133,0.004016177241634697,0.0022317527381938737,2.982747072223455e-05,0.007603105289225479,0.0016297487945278314,6.241855760042689e-07
Central African Republic,0.0001442258516803027,0.052450265590594,0.011607663714070151,0.0020041319002272852,0.0328429023492606,0.013073534927020824,0.0853339953662213,9.654580362870477e-05,0.06949454372877528,0.0025804092571365947,0.005036474874086051,0.0018241815876210582,0.0005495331541478824,0.047861302708712965,0.012782471236103649,0.01045019373078553,0.004896568440639008,0.000643642435467845,0.00021331356533048633,0.0010194916629998844,0.0011796022967271566,0.0035489305786821036,0.00043973806780830976,0.00034121950006238026,0.0009940243212727495,0.006320127741972692,0.0005783292398294902,0.0015019694706762607
Chad,6.566817021042919e-05,0.0004853635996656732,0.00014261172696499448,0.0010458770093223883,0.002644497542960009,5.175831394494218e-05,0.007569694052017913,2.6408696153622418e-05,0.023673934449610246,0.008656241847843766,0.004008827176350454,0.0008634336151201592,0.00312218634677117,0.00595166037180309,0.00022253646977456908,0.05012102475354188,0.0008568494666299132,0.0007159254515652087,0.0025622248838581482,0.0018563120275497094,0.001074272184482553,0.0023244114309210417,0.021498207277701555,0.0064011520560859105,0.0015323071984283303,0.0003350945885683508,1.3710908626908034e-05,0.0010774616006036808
Channel Islands,2.0458689708551345e-05,6.283843103985672e-05,2.102006884984357e-05,0.000316225942013087,0.0006311851103670597,0.001952095803879158,0.0003092130721100491,0.0006574227173090058,0.00012033202892263203,0.00040972143825791763,0.0017461127412898418,0.006086736615755246,0.0005579308476431853,4.86054790450529e-05,0.006420479943912214,0.0031201441685856147,0.00047870979587998064,4.478786786426318e-05,0.001864145432486605,0.014112682546161302,0.004501927512346464,0.0005865210423336272,0.006736826507962101,0.007380977553633151,0.00599495970020417,0.07433354867528419,0.6131837487116445,0.007762441718236917
Chile,6.640264989898965e-05,0.00015763811864935668,5.4570578777139694e-05,3.761955919614972e-05,0.00181013183051268,0.00220203828777778,7.043786560367622e-05,0.00804686196761256,0.0002116019870483551,0.0011983889424728243,0.0012080283830203898,0.005800926137669511,0.004921698885585503,0.0025323865066259363,0.003111019020486912,6.215062212229472e-06,0.0013356847952915754,9.213957112724718e-07,0.0038986589687280727,0.001477983111516121,0.024510528599379848,0.012061656646208863,0.003112829185585457,0.0014601756570067346,0.0003338736226284671,0.004857493057184441,0.00047537019198668406,0.008268373605123412
China,0.3870889657129031,0.017239946172888064,0.00657732625222963,0.005750246916801481,0.026821552057194588,0.0384311563443323,0.01233488082197249,0.0038417265154308687,0.0004195028583186039,0.0005816543777350605,0.0007329577467154516,0.0006158280925083682,0.00011875470930185469,1.333356336189788e-07,1.7385759756948679e-06,1.0574264534693659e-05,2.921590697382196e-07,0.00023057569437011507,0.0026144106211614896,0.0038244540095852065,0.0040895739341859595,0.013265575184630637,0.00028608873048731353,0.00041965628719091116,0.004391440718442186,8.381132751186195e-06,0.001218362902163348,0.0015650207726147325
"China, Hong Kong SAR",0.00017064657184500957,0.0002006093107950331,1.946355370169632e-05,0.00019676564545189072,0.0003846373574092273,0.00026444424965718443,0.0003038876716220552,1.4342790332616046e-05,0.001003442800029543,0.00024368599725885253,0.0003743821158419991,0.0002564759477808549,0.001745161116060539,5.108571664588795e-06,1.902680869531637e-05,0.00028864336438746063,0.002241964379091745,0.00429872376889064,0.020052531991364725,1.0961951885781566e-06,0.005502902279678069,0.013340181038364887,0.0006097220500690848,8.238903569498061e-05,0.01624576557694261,0.000405057937115305,0.0005111370518929485,0.0020953759754833243
"China, Macao SAR",0.000250856595056616,0.00019923412182871664,1.0882907674499605e-05,0.0001223298943055057,0.00047103267876920943,0.0003178837914546526,0.0003340933984041662,0.00033992450702982385,0.0005035381013381618,0.001867561854016736,1.236638761393317e-06,0.0001520808580949593,0.0008935659203285615,0.00022420742918365138,0.00010264189136145305,0.0004537718679235149,0.0002597606602970999,0.0023806320135340625,0.01082452981875878,3.0852356317130415e-06,0.0007357750678012155,0.0004902374236373098,0.00025124672595849894,0.00155174271159746,0.003099141165100463,0.0011322039426850308,0.00050069174385345,0.00019428778288196384
"China, mainland",0.3699643190885824,0.01701983785773244,0.006042478473710951,0.004145277757532995,0.03125058643924161,0.038313121244923275,0.01798477267047651,0.0005862796612286079,0.003990647369048787,0.002282363089349623,0.00040037258068161517,0.000985174800441958,0.00018108997376806315,1.882350177773662e-05,0.00015462090639247,1.5146537314164768e-06,0.00045816551407340154,1.714766403731685e-05,0.0012186813829612485,0.001791043439595454,0.003936573959382529,0.009113022677293334,3.692760313862778e-05,0.001846314461964067,0.012731384089920212,4.9837237109973715e-05,0.001592517507233008,0.004551119060047397
"China, Taiwan Province of",3.4848722207556266e-05,0.00019333982529093176,3.476245462977145e-05,0.000285528696864748,4.3461583156524564e-05,0.00010011032585718385,1.0360311611983188e-05,0.00018912748202090456,0.002980366958274892,0.0011065097380595882,0.0019016198320770793,0.00024233406081307392,0.0038926413939894774,9.752333070995528e-05,0.0001333652030631606,0.00030113268094008575,0.0001547240792829142,2.1732556329003337e-05,0.0059110476440121995,0.012541247769000055,0.011394626848023701,0.010808311401678832,0.009763866715987236,0.0021338428396618513,0.0012227551878030358,0.00014988486309180812,0.001299661704133712,0.004911477675806136
Colombia,1.5878865260069966e-05,0.0007946210231421779,5.9269578479477696e-05,6.326881832786882e-06,0.0016380485462112171,0.0008901183995778113,0.009680704694249698,0.003181308218652825,0.0016914798130967512,0.0007962089001106272,3.760797126178144e-05,1.3093633530263065e-05,0.00019580466473934728,4.892022046387786e-06,0.005146458695115819,0.0022121859339030853,0.00010405412215664864,0.007669422459345162,0.017115386549634647,0.007461408954446351,0.003474471438948757,0.0010779104930257214,0.0015567905370740005,0.0038336446797410362,0.018111542563473894,0.00023701465300352074,0.00013758213612401183,0.00014727936677894177
Comoros,0.0002976550007165643,0.00029215766312451166,2.0664839591032336e-05,0.00032784177113820645,0.00045821172611816324,0.002994373516996471,1.6277233814965912e-06,0.0010448006811777715,0.0004353093732843013,0.00032423880569191105,0.00018677955010010353,0.0002151837056756398,1.8694139570396846e-05,8.75361983029199e-06,0.00021657539281755005,1.6770449716245607e-05,0.0015341243222655393,0.0013590245321250629,0.00022406885506707241,0.0016939241314640645,0.00027917426406727074,5.380954710361911e-06,0.00025842267521788677,0.0018970530119224271,0.0002436888474213665,4.848027591584108e-05,3.869583449242779e-05,7.778792989944777e-05
Congo,0.0002788722753162158,7.496620129859453e-05,5.068830924486694e-07,7.860690774167485e-07,0.00016858488695543257,0.00012073237726683355,2.6175357101957485e-06,0.0001193102059266914,0.0001629445858609243,0.00010511784419509786,0.00035487044407245076,0.000583270385287187,7.243813469733968e-05,1.1822779540363224e-05,8.744145185561295e-05,2.814564034358676e-06,0.00030621017625748025,3.787223349413599e-05,0.00013034992726692468,0.00011562331378796055,8.707254781689266e-05,4.780271715434814e-07,6.510561342960231e-05,0.0026802964157641124,1.7857972789459836e-07,9.093346120312744e-05,0.00014660040632938468,1.4248212417693174e-06
Cook Islands,0.00026383073968579666,0.00021812458586505107,3.4339505082946846e-05,0.0015734902378124014,0.003747673294352861,0.010858212736366115,5.6004452812628676e-05,0.0026148287302091545,0.0009291405622407344,0.0016727739630399692,2.4594547464203745e-08,2.097578732685973e-05,0.00019952790424338898,0.000368786788238237,1.6529340563202676e-06,2.16667321143601e-05,0.0013697900796543652,0.005885325759501136,0.006288228762237729,0.00012129972782253282,0.007335173710977494,0.01365263606380725,0.0005110914574871083,0.001092297886115615,0.004535280334706462,0.0008679885483922484,8.723428767131635e-06,0.0009233730128558096
Costa Rica,0.00026455159758560076,0.0002522344241881971,1.5654363866965726e-05,7.837965960783649e-07,8.494860318683584e-07,6.557299674407377e-05,1.4733001694378029e-05,8.184082214627812e-05,3.2510537258906206e-05,0.0001221018146345142,0.00030528920151307075,6.112971904193815e-05,0.0013818491952868005,0.0007521098162289802,0.000583264494829854,0.0003863347441867341,0.00010248749759267568,8.062505928479434e-05,0.0006731826812794873,0.00010749681863476836,4.9002660756951964e-05,2.938354778767888e-05,5.114348688513996e-07,4.344677730638587e-05,0.0009844772906983765,0.0002220994550985916,0.00010280637135657459,0.0004135404586035039
Croatia,0.0002504417934632706,0.00036665357133415727,5.397466055750206e-06,0.00029041326348800496,0.0012201881425951409,0.0011512900613995522,7.482749030691485e-05,0.00017561714186270402,4.914067633754012e-06,9.162852460185185e-05,5.3839187474360916e-05,3.0312021335857346e-07,0.0008540660578217384,1.9757688078486294e-06,5.600563475540727e-05,1.7091303101147724e-07,0.00010672254439784314,9.341218657091061e-05,0.00010736167721962328,0.00016777169844667074,0.0002889009842634313,2.255037063862635e-05,9.33814395688208e-05,1.970339389441133e-05,0.0005775192046796423,0.0004222499202925826,1.3874755904972493e-05,7.980450403950366e-08
Cuba,0.00019672577586879458,0.00023621159251471118,1.5706478293461936e-05,8.519711599872968e-06,0.0001403962093453223,5.25486972331048e-05,0.0002310761723135207,0.00013658227768527923,7.932392263744077e-05,4.4251978761741184e-05,0.0004822095007269499,1.181957195130784e-06,0.0005252696498258912,0.0005477730615221991,2.5570288939309352e-05,0.0003437394601844559,0.004251302091855132,0.0007128177811058978,0.0007288501291659601,0.00021304727338752606,0.009146673516534006,4.7514098512015033e-07,0.0033725814176022995,0.000783762618648444,0.008120583935343107,3.0891943545273247e-06,0.0003886877227484984,0.0027738562088374394
Cyprus,0.0003158831352787905,0.0003440271331855564,5.663126490607875e-06,7.097430536810033e-05,0.0005858652991524053,0.0003082895961738647,6.979718962857511e-05,0.00014584231536580091,1.7248240376502897e-05,0.00016778747751199037,0.0001566667206852958,5.66933981406491e-07,0.000961414105188908,2.949323845328333e-05,0.00023560485925277884,2.839111654953027e-05,1.2867568877154587e-05,5.490969957585662e-06,2.7372867209150514e-05,0.0002519828022208497,2.378481403246056e-05,5.962724079623645e-05,0.0003689464061851161,5.129083865664776e-05,0.000813696184948358,0.0002730261748023679,0.0001270316667123872,8.047827271177547e-07
Czechia,0.0001568161192965904,0.00039569795573825,3.860912328421079e-06,0.001062530730906598,0.0026498611203668522,0.004351434097356538,2.5984504799221193e-05,0.0016178418959133184,2.962371938280731e-05,2.830953290654272e-05,3.878418259231303e-05,0.00017046939773109532,0.001987477338032864,5.4876014185279146e-05,0.0003061934095144576,0.00023795455827236732,0.0001118379644719692,0.0002518525955836042,0.0011160996486812634,0.00039573488754055203,0.0006986613860150657,0.0008852939276086687,0.0009721497965964886,0.0010651559301440218,0.0007209935400285445,0.000922536069524518,1.277799105137657e-05,0.0001161966152165211
Democratic People's Republic of Korea,0.00014949663879457596,0.00032670874641285393,2.4787668763406413e-08,1.961810846595178e-06,0.0007387201020538158,0.0003116860523747977,0.0002061201667193478,0.0002790301150948473,0.00014473514601833742,2.273908885154007e-06,0.0005046833583324698,6.723736756688167e-05,0.00024224091994926896,0.0002796519262407788,0.00020237611687571618,0.0010568667964342324,0.0013006114331365515,0.0005461608837507626,0.0015157364666683834,0.001832797028202651,0.006032633019326727,0.0002682579335495346,0.001720792936009554,0.0028813705647892,0.005888809177604927,1.1004012479714927e-05,0.0008516307370809397,4.619036513041152e-05
Democratic Republic of the Congo,0.00010662159094079965,0.30603775770667585,0.024666298310184277,0.0018712326585451976,0.09382000509603806,0.005527737218661108,0.002179082346051048,0.00011164176178047422,0.25684725714727147,0.007852858942231882,0.011016442942054894,0.01880995591766663,0.0064582954669287,0.008068268853118017,0.02927168520029856,0.00019676749599491615,0.011677190225715022,0.0004790934658692015,0.0012854143554957111,0.020014773208665612,0.0001864562146744194,0.0031485705259502515,0.007879031354761763,0.009283120781605673,0.0011940321291774895,2.036635102629649e-05,0.0007096709750025486,0.0074988705188421744
Denmark,0.0001613931583169227,0.0003570614192305198,1.4929326469566825e-05,0.0017446280004098664,0.0042263829419133024,0.00900681192209611,5.993361851724899e-07,0.002043256830085566,0.00013426292075759526,0.0002662549483091629,0.005345634278722025,0.00039548858459422307,0.0006992048994901908,1.9649468724102068e-05,2.5964329239888215e-05,0.0007150804422635519,6.672373182758702e-05,0.00032843887997180193,0.002094830996571272,0.0016359465967021537,0.0010128809645926753,0.0010002791013916871,0.0002956253398083253,0.0013917387860733778,0.00012374357730059548,0.0003342890537128505,0.0001397669434680508,0.00013912620709011965
Djibouti,0.00032606202268229914,0.000307097535428141,9.531997649950386e-06,9.69488307794518e-06,2.4159580453910293e-05,0.00010529618837234684,3.665297422851304e-05,3.3161356622412607e-06,7.566787055112521e-05,0.0001979132663014374,0.00010821534927737276,4.4422319561515946e-07,0.0006520675028643245,8.521888767491298e-05,0.0004625048702163182,1.4088739797057937e-05,9.1798455173043e-05,3.1791588555624044e-06,3.053994470040427e-05,0.00013284220321059813,1.123932272165252e-05,1.1972141238234729e-05,0.00043106417894048867,0.00044071006714814753,0.0007233152485244279,0.00012105508690558715,0.00025100149723138084,4.661394978808376e-06
Dominica,0.00032917762155405323,0.0002631304659345533,1.8524465607100514e-05,0.00037843553221586013,0.0005938260067874236,0.0028124987396143312,6.949611366737009e-09,0.0005696719419056095,0.0004028035552404101,0.0003026868699774803,8.158464884867478e-05,9.134152984342212e-07,0.00036822681883252667,0.0002360403562516976,0.00046285394411377506,4.088652905311317e-05,0.00029400775346099845,7.161823123044332e-06,0.00016530368388415222,9.988278439004014e-06,1.0678360438292382e-06,9.541146910896313e-06,0.000738610308045811,0.0006468312632278723,0.0015396198829716633,0.00013272698338516142,0.000305606400342359,4.740575318554862e-07
Dominican Republic,0.00017796603603655926,0.0002403934238997341,1.094274800723543e-05,2.517720306416291e-05,3.6890974297366764e-05,6.693647910869953e-05,4.181964254635817e-05,4.0291563733380504e-05,1.9902492541723963e-05,1.42977980194714e-05,0.0003270339501550064,0.00017894954032034491,0.0011205891925731065,0.0010537143127799379,0.0009164927523726442,0.00025144249632675183,0.00017673017592675905,1.3131287722308005e-05,0.0016516542687697827,0.002533872426255023,1.5976893165054135e-05,2.4236084522609828e-05,0.0008770666241755577,0.000359051472667169,0.0004278763500249361,5.594264820836484e-05,0.0002206180855452425,0.00011478153359880323
Ecuador,0.00011996542205734309,2.509144453164876e-05,1.4244307228136956e-05,3.74198070489903e-08,0.00013106639324465783,4.854072977930953e-05,0.0006532047590847922,0.00035044942226180936,0.0015017615627274604,0.0008161219987630165,0.0011348781342238724,2.9961207127062924e-05,0.0009371282195804363,0.0004498776179380273,0.0006583078603234764,0.0033178040489353095,2.2558705315256036e-05,0.0007725874748922296,0.0076741067437917825,0.00019745416152278604,0.002446828126446219,0.0002924358339838986,0.00011272235614120315,0.0006470318309576148,0.0062003289632385624,0.00020407244554664913,8.036435296186485e-07,0.001968967194221314
Egypt,6.778570689348517e-05,0.0003355325155053744,3.153250239114835e-09,0.0009018318372970944,0.00018394979330389584,0.0001500718588097304,5.7043400897969175e-05,3.8458891093240486e-05,0.003553553060796032,0.00809624988548301,0.018320724950068517,0.000422112041723376,0.00010700286865888308,7.524572016563722e-05,0.006168690197293856,0.005561681579899286,0.05261171215207342,0.0028952182690437844,0.014884628750370166,7.938739380658968e-05,0.002077075896082164,0.029630358516973668,0.0028615359560566424,0.0400582404320311,0.03961767743998238,0.00144472825813392,0.0010476285244978053,0.0007621892686199068
El Salvador,0.00026372890160644626,0.0002914226081335009,1.0904918494512431e-05,5.94372519528866e-06,1.1765377168233506e-05,0.00010695793655564293,4.617115873520059e-05,2.595284227323687e-05,0.000150775811131018,0.00010245689214720935,0.0004405608596750117,0.00010522206755977837,0.00048765550834703843,8.110057953878069e-05,4.574342690651937e-06,0.0002834982655938316,0.0007433286570906864,0.00021303460897699545,5.446301988041857e-05,0.000310724961637248,5.5772230678084006e-08,9.274236499630469e-05,0.00024163388607264976,0.0009178606055171293,2.044572922557295e-06,1.388071731100587e-05,3.0144688040687423e-06,0.0006101799651282172
Equatorial Guinea,0.00028173561672590843,0.00025324613838654993,1.0225242910494599e-05,2.463609566635906e-05,5.229481645528003e-07,0.00014970088834808434,2.236209999833689e-05,3.920743579430283e-05,0.0002977795116500124,0.0014587676599755665,1.5404567164115814e-06,1.7683536457477443e-05,0.0005446673815506243,2.3802336920377723e-05,4.257473229792715e-06,6.699047799582876e-05,0.000155454982319333,0.005227093394149708,0.011554731917210308,9.202003322186636e-05,0.0008261845576649689,0.0004596591359375819,0.0007208072155122878,0.0005568142447863649,0.0036982491259198906,0.0016940355415205443,0.0010362370458528627,0.00013662504151734208
Eritrea,0.00029672455224439556,0.00016506449114745973,3.0002972639815865e-05,0.0018816842913519736,0.004240526583049881,0.010460648820561809,5.70296242699595e-07,0.0023911496433992197,0.0004987328373852851,7.54688585098544e-05,1.4654461516945331e-05,1.1492203283017353e-05,0.00011379199165526754,0.0007048387290773149,0.001189025563206983,0.0001710196840260257,0.0010217580432684986,5.760928183667189e-07,0.00018533615419461278,1.2317674596184632e-07,2.1550582911893967e-05,3.936287751965116e-05,0.0027865523317455072,0.0010274202764930984,0.0015932851946193558,0.00016956789666181286,0.0007034615705487277,2.7641737652264624e-05
Estonia,0.0002998545230111213,0.0004897576604419256,0.00011289325857974426,0.00505444041935524,0.016519298450805735,0.027264790733228225,0.0004404343039468824,0.006121819135594124,0.0009871161369700884,4.5390836682555294e-05,0.0004509159039572586,0.0005169529972838516,3.245790493505279e-05,0.00025684678279816014,0.0002889269201543897,0.0014070272963072207,4.970817776972221e-07,0.0009727240065144195,0.00022182892289673994,0.0007751188921458062,3.1470075058469344e-06,5.013381183959686e-06,8.956689223929543e-06,0.00012335552259644421,0.0006861719036032658,1.5267355762423112e-06,5.721413331570075e-07,1.5269097304799203e-05
Eswatini,0.00025817706065442886,0.00029131427925948656,3.0317682479321224e-05,0.0005086770052652233,0.0009263717777838009,0.005010410504712386,5.992680937191443e-07,0.0023123613365442926,0.0005788019923495302,0.0003667211724282568,0.00036206457646957417,0.0009902534279949062,0.00011763090524935436,0.0003887884202061736,0.0023561601850086186,9.287785963750904e-07,0.008010810954271724,0.0056374392536987315,0.0005771057922523805,0.008599010128608808,0.0010452023000910402,4.96205103047658e-05,0.00010143696578926183,0.0039788867325211905,6.679608109399726e-05,3.5102201221224062e-06,3.8462083428649194e-05,0.00048349777918448044
Ethiopia,7.344256179996497e-05,0.0013017599651357107,7.938909681922393e-06,0.00448449233704127,0.006582214553752516,0.005077826737161044,0.023516290015295118,7.915025383325693e-05,0.07899979805095177,0.03749669939767301,0.0019508954924681082,0.006178405305804958,0.028644712441286434,0.027357481183609183,0.016438735201245905,0.06098491175553875,0.017678103237766925,0.00500728053077736,0.02299851186500941,0.052861138068178215,0.0008096497656799843,0.0035352341491680594,0.001054489602991597,0.01874762289575353,0.00023592523374841199,0.0012036590443588486,1.929673015086897e-06,0.004359830219156126
Falkland Islands (Malvinas),0.00015054584486527656,0.00021431388423935867,4.8436689163073595e-05,2.9410316230958633e-06,2.531352122562947e-05,9.686815428259426e-05,4.4224155844517015e-06,0.0001432252075568003,0.00021409412601854148,0.0013652476026512843,0.0044462496998964795,0.00010139298237816644,0.0018993904653809297,2.5911081358511284e-05,0.0006413168407480271,7.890686981242309e-09,0.0003609653945333893,0.009284925477910795,0.0006842135515773643,0.0005651607208267417,0.0009309808714105281,0.011785244640090672,0.002238867587998434,0.0011259247934922512,9.291199705148334e-06,0.009202345611450823,0.001077767239593573,7.649517092203389e-06
Faroe Islands,0.0002909197138964148,0.0002828546054707541,2.504361527650988e-05,0.0004714751359838582,0.0008704313955479671,0.004578336138336623,4.1258739029499734e-08,0.0009942227910092866,0.0005199160522440048,0.00023888571840986322,0.00010588202027204976,9.234934325049867e-05,0.00016783753961584384,5.0082636126947686e-05,5.4050951237359984e-05,2.9269155987835575e-06,5.551273992834226e-06,0.00019234885944038557,0.00046426609307152614,2.245675905493252e-05,1.8541957792219394e-07,0.018524387218679605,0.0004717906697752045,0.0008969791160750211,1.4590790814670434e-05,0.01927052987989954,0.000721451059233982,9.627256063566e-05
Fiji,0.0002536217869222596,0.00033464219854262246,2.7992429820561263e-05,3.948622458987051e-05,4.153323676185559e-05,0.0013832555982318752,3.95792360555772e-05,0.0005844969514572453,0.00021116561525112736,0.00035147566194761073,0.0005009621175567418,0.0005444856941279135,3.304677248653998e-05,0.0001391473421371278,0.0025458728432757394,9.700438320051501e-06,8.45609324518825e-05,0.007086017769286888,0.00029578572274090745,0.0014159275510206833,0.004314066986335343,8.734436663805229e-07,0.00039591437184673757,0.0017775815089209426,0.005719567796771068,0.00011994120727189134,2.6084922574249705e-05,0.0008576074119521429
Finland,0.00021824641767538973,0.0003364887338414864,0.0006216259156909455,0.005242192879883358,0.013064987408159822,0.022726156532462505,4.3951495983339245e-05,0.00385405808864871,0.0007165500393004375,7.05263784255383e-06,0.0008006855195626017,0.002851055173540629,0.0053693045940798965,4.815667603471949e-05,0.0014491973528886768,0.000973455235411395,0.0004355138096343152,0.00571610599612756,0.0008110480569848991,0.0001163731374337175,0.0003062619224763086,1.8027955994108843e-08,0.0001854244874816881,0.0005575757214206905,0.006774660747975864,0.0010683967845205684,5.437648044080553e-07,0.00038584287143515706
France,0.0007698183939717144,0.00024737328262101904,7.006291868215499e-05,0.009274791811390083,5.8521812698137544e-05,0.008909582412565559,0.005196651861548338,0.002863954473772301,5.970498436639927e-07,0.0030960959122119246,0.0631643794618685,0.000587100705600438,0.0026380615516552104,0.018329638173852515,0.03616704282908512,0.0075693834322971415,0.038484497085168934,0.19196344456983816,0.09966638992089609,0.007625578792070581,0.01299821789658413,0.019212472350713033,0.0038715718130126055,0.00274826684927309,0.005513731908633388,0.0058997147611209964,0.008824162547689238,0.025111916068172067
French Polynesia,0.00029189257334204683,0.00028331849286927064,2.8614796032245323e-05,0.0004995920680251848,0.0009190628753301543,0.004643219738305115,3.8435708324384415e-07,0.0010120717989075504,0.0005509515914814849,0.0002269641541509195,9.1155122024338e-05,6.705940428846888e-05,0.00025300892222911294,5.057136731475548e-05,7.847019374213594e-05,2.3140702920526874e-06,8.336233423675578e-05,0.0002496935900646154,0.0006186025425487603,1.8254116034979627e-05,3.358415456355178e-05,0.01794803006590855,0.00037335879463386594,0.0008479892736034728,4.002875462114468e-06,0.01952268829532572,0.0008094216049424999,0.00017647769504906168
Gabon,0.00029909513341977624,0.00023061824373127389,7.757708038944488e-06,3.197126800637045e-05,1.1049682579652048e-07,0.0004899723629789686,7.175309701468679e-05,0.0002022382994315617,0.00043794578354364064,0.0002995201882863082,0.0001456242748446989,0.00022623184925937628,0.00010834273617951055,9.906592744635062e-06,7.981711883718554e-06,5.296162451640272e-06,0.0005536188701984108,0.0002986378218183318,0.0001844162602435443,0.00037774598679679713,9.722542152374276e-05,4.777026999673709e-07,0.0001673795728076041,0.0017510819007103059,4.659682711935641e-06,0.0001254817625233974,0.0002017872873815221,2.133687817644999e-05
Gambia,0.00029380185146754247,0.0003690115710320102,5.1783493549784045e-06,0.000101477242134274,0.0009132629172935213,0.00038312644158568833,0.00016884362426385798,0.00020665391481289457,2.2127109133565661e-07,0.00018046655477485299,0.0002107050066724732,1.088640018112203e-05,0.0010388005264066174,2.4928390168494036e-07,0.0003071744193961334,0.00011526735902275362,1.8591445016331086e-05,0.0001501600930404786,0.0001920660676019869,0.0013679004826185443,0.0022715575119818606,0.007564112788905076,0.0021130424703458173,0.002942233121937111,0.01460642037173344,2.591380330168062e-06,0.00030381811868471133,0.0006233568385275803
Georgia,0.0002881750435565335,0.000338848362307515,5.490177897519136e-06,0.00012045516397734114,0.0007656540794195771,0.0006125482258669972,0.000105973906896771,0.0002193048935156672,1.2242765500402458e-07,3.552194849608035e-05,0.000279805428907997,1.5938420527225508e-05,0.0007389204624108843,9.744448444351303e-07,2.574705752596258e-05,5.247701465905791e-05,0.00032163471219517664,8.268247460299998e-06,1.7299117079104764e-05,0.0002275628687075496,5.126165552963273e-05,1.292361255650388e-05,9.89576229513309e-05,3.580948657640375e-05,0.00034138789162212966,0.0004004618510872225,2.7984291662888124e-07,0.000495645423488241
Germany,0.0008122175866977683,5.608584216577805e-05,0.0012390587570384735,0.008735722622863824,2.917345886227885e-05,0.009361655411852576,0.009176840158366093,0.00255335133522117,0.0012019277287136682,0.011399025072478872,0.012523480492861033,0.007100463699875556,0.011920377084430799,0.013489300125432703,0.010076180452446694,0.02088229247587939,0.028423471944634737,0.00231426840697425,0.02437016783165695,0.027607315432512398,2.045787825205868e-07,0.06117331515049544,0.008039035258527418,0.004550835826939195,0.0013395476969199958,0.0002569812487146021,0.006706530196687311,0.000447703596439128
Ghana,0.00013370799953085007,0.00011792920466095995,2.93362840392472e-05,0.00010081507430697812,0.0001589340901025948,0.00013974164434844515,1.537393265655134e-05,0.001226502507746713,4.7518329707763676e-05,3.1828542492332843e-07,0.0018541045825037944,0.0009182381464706174,0.001717259592452371,0.0029494554450977756,0.002296368800803579,0.0016139459471144952,0.0003429063804409773,0.0003005370578909913,0.00016243225253008344,0.005872927958285111,0.002019274989951073,1.2159018213067517e-06,0.0005142693396041793,0.005108394894500676,0.0008684846780046189,0.000444967000427347,0.0014399193594410345,0.00167526096545973
Gibraltar,0.00017087689759960452,0.0003117253928086186,7.74021877632976e-06,0.00012300875470264998,0.00033750385294705284,0.0006726937999812555,6.152698330971507e-05,8.642354887005807e-05,0.0004705354820325315,0.000907730897931753,0.005002692167859744,0.0005085519790516534,0.0005925237063784196,0.0001468807239477038,0.0015264151066625067,1.2444688496940637e-05,0.0005171861299017448,0.004598518721185777,0.00017948340672901017,3.6708919816165226e-05,1.468566894997153e-05,0.0076624842198316,0.005502248177407324,0.003482510380842738,5.2632560053690334e-05,0.007977443857742746,0.0023126710613607195,1.3134297795524178e-05
Greece,0.00016289781716825226,0.00023851190456663853,3.028800048897346e-06,9.788695806383863e-06,7.724103742093118e-05,0.00010592135043651786,2.00972360078108e-06,8.424999731498091e-05,0.00016148403019964895,3.689711144466198e-08,0.0004585545897973505,4.617221778146497e-07,0.0009533757646280055,0.001061437035691293,0.0015555188969085469,9.777307727300844e-05,3.6371160317792585e-05,0.0005528702508488677,0.0014195807673345903,0.003036303453439423,0.00039951573775935613,0.0001543200157168396,0.0024103261734457608,8.129097858836501e-05,0.005795978829683164,0.0007031916408001594,2.570968003514364e-05,0.0012669421312784068
